,ks_state,game_name,blurb,game_id,money_pledged,backers_count,location_id,money_goal,month_created,day_created,hour_created,month_launched,day_launched,hour_launched,month_end,day_end,hour_end,month_obtained,day_obtained,date_created_epoch,date_launched_epoch,date_end_epoch
44982,successful,Ukodor Studio Project,Ukodor is a Twitch channel that uses Dungeons & Dragons to tell compelling stories.,893053014,1037.0,19,2487956.0,1000,4,24,22,3,6,20,4,5,20,04,18,1398391906,1551923609,1554512009
28464,successful,Pocket Odyssey,The first tabletop micro-RPG ever! No pen and paper needed just devilishly charming wit and an adventurous spirit!,2050081047,63412.0,1054,2430683.0,5000,4,25,1,5,4,21,5,30,21,12,13,1398402319,1399251622,1401498000
27331,successful,Last Saga,"Last Saga is a skirmish wargame set in a sci-fi universe, represented by miniatures of high quality metal.",2098283789,18882.2,347,13383.0,4500,4,25,6,5,16,17,6,15,17,12,13,1398421961,1400274019,1402866019
28388,successful,Code Monkey Island - making programming child's play,Code Monkey Island is a family-friendly board game that introduces kids ages 8 and up to programming concepts used by real programmers.,1635707645,39503.6,705,12589335.0,15000,4,25,7,5,7,7,6,6,7,12,13,1398425510,1399463376,1402055376
27918,successful,Fantasy Hero Complete,Fantasy Hero Complete is a 240 page book containing all the rules necessary to play the classic roleplaying game Fantasy Hero.,642473122,20125.0,516,2409762.0,15000,4,25,16,5,1,11,6,2,23,12,13,1398456600,1398959738,1401767940
27382,successful,The GODSFALL - an epic post-apocalyptic fantasy rpg,Pen-and-paper rpg set in a fantasy world that has suffered the fall and apocalyptic impact of a deity. Would you wake the Sleeping God?,1625616755,8113.0,261,2490383.0,2400,4,25,19,5,16,17,6,16,1,12,13,1398470052,1400274383,1402894800
28028,successful,28mm Modular Gladiator Arena & Accessories,Help us make a modular 28mm scale gladiator arena and a range of accessories which can be used for a variety of miniatures games.,1487385476,7428.0,88,26144.0,500,4,26,8,5,7,16,5,29,16,12,13,1398517083,1399493026,1401393600
27464,successful,"The D6 Dice purse! For D20 fans, rockabilly and gamblers!","For gamers, rockabilly fans, or a trip to Vegas! This is a one-of-a-kind design!",1589510443,2368.0,47,2442047.0,2000,4,26,15,4,29,21,5,13,21,12,13,1398540919,1398820239,1400029839
25461,successful,The Lord of the Ice Garden - strategic board game,"Strategic board game for 2-4 players. Fight for survival in a hostile planet, expand your knowledge and stand ground against enemies.",8636123,21971.0,228,486317.0,10000,4,27,13,5,13,12,6,7,17,12,13,1398618530,1399996955,1402178340
25897,successful,The Game of 49,$49 to spend. 49 spaces up for auction. 4 in a row to win. Bidding wars. Budget woes. Admit it: This game has your number. It’s 49!,1398014320,7778.49,166,2457142.0,4900,4,28,15,6,4,9,7,9,22,12,13,1398714429,1401890363,1404957600
27268,successful,Corridor Sets From Sci Fi to Steampunk Available,Choose from a variety of corridor themes and sizes to meet your gaming needs.  Options also include windows and exteriors.,391901859,11574.0,58,2406819.0,6000,4,28,21,6,9,20,7,9,20,12,13,1398735586,1402359238,1404951238
25511,successful,Arcane Factories - Season 1,"Arcane Factories is an exciting new miniatures company that offers a range of sci-fi, steampunk, gothic and fantasy models.",2130449938,16149.0,222,9807.0,15000,4,29,3,5,7,15,6,3,15,12,13,1398758334,1399489207,1401822000
28780,successful,Bear vs Gorilla vs CEO vs Hippie NEW half deck,"You're not playing with a full deck. This is a NEW 1/2 deck version of our full game. Half the deck, all the fun!",1040930897,240.0,15,2473163.0,100,4,30,13,5,2,13,5,12,13,12,13,1398878661,1399050573,1399914573
25579,successful,"Drakerys, the miniature game","A miniature boardgame for new and seasoned players alike, where classic fantasy meets modern rules in an elemental world!",878894730,180318.0,758,615702.0,35000,4,30,15,5,26,9,6,25,9,12,13,1398885290,1401109221,1403701221
26595,successful,Escape from Alcatraz — A New Mystery Rummy Game,Escape from Alcatraz is an exciting new Mystery Rummy card game by Mike Fitzgerald and Andrew Korson.,1006885357,13574.0,359,2471390.0,10000,5,1,14,6,6,17,7,4,2,12,13,1398969128,1402089888,1404453600
26912,successful,Heat: A Heist Card Game,"A card game about stealing things.  You run a heist, you catch heat.  Gonna have to pay someone off, so don't dig that hole too deep...",280287349,10449.0,498,2355943.0,8000,5,1,15,5,23,11,6,9,23,12,13,1398972654,1400860791,1402372740
26166,successful,Scotland Rising,Scotland Rising honors the 700th Year Anniversary of the Battle of Bannockburn.,34986251,7503.0,107,2512636.0,2500,5,1,22,6,10,18,7,20,18,12,13,1398997100,1402440390,1405896390
27691,successful,Red Dragon's Lair Role Playing Game & Adventure Card Game,The Red Dragon's Lair will be online www.thereddragonslair.us,1995857080,4624.0,66,2475813.0,1000,5,2,3,5,31,2,7,1,2,12,13,1399016011,1401517041,1404194400
27114,successful,A2 BATTLEPAD by Squarehex,"An A2 pad with a litho printed 23x16 1"" light stone grid. Perfect for gaming with 25/28mm miniatures.",429714719,1343.0,67,26062.0,800,5,2,4,6,8,9,6,30,15,12,13,1399020583,1402232556,1404154800
26325,successful,Neomics Fantasy Football Necromancer Team + 10 other teams,Neomics miniatures is looking for your help to fund his new Necromantic fantasy football team and other figures.,1587679587,3362.16,32,725300.0,2100,5,2,8,5,13,9,6,12,9,12,13,1399035369,1399987273,1402579273
25907,successful,ATLANTIS: Theragraphica,"A book of adversaries, creatures, and monsters for the ATLANTIS: The Second Age roleplaying game.",805472560,10246.0,178,2436704.0,7500,5,2,17,5,23,17,6,22,17,12,13,1399067893,1400881841,1403473841
27954,successful,The Ferryport Adventures - A Pathfinder RPG Adventure,"Help fund a deluxe printed version of the Ferryport Adventures, a 1st level Pathfinder compatible adventure and city guide.",1642567109,2036.0,73,2395935.0,700,5,2,21,5,27,17,6,21,17,12,13,1399080284,1401225054,1403385054
28645,successful,Backstory Cards,"Backstory Cards help you and your friends create vibrant backstories for roleplaying games, no matter the system or genre.",233572449,24790.0,988,12589335.0,5000,5,3,0,6,16,15,7,18,23,12,13,1399090472,1402945408,1405738800
28469,successful,Black Market Warehouse,You have been contracted to manage a warehouse and need to fill it with items from the black market.  Keep your head about you!,483045466,16446.42,764,2398401.0,5000,5,3,14,5,8,9,6,7,9,12,13,1399142887,1399554248,1402146248
26176,successful,Battle Dog and Püg,Resin battle tanks in 28mm scale.,1207113593,4098.0,92,30720.0,500,5,4,7,5,15,5,6,5,5,12,13,1399204117,1400146396,1401960796
25750,successful,"Bookworm: The fun, educational children's tabletop game!","Invented by an 11-year-old, in Dolly's Bookworm, players ask yes/no questions to find the Bookworm hidden in a bookshelf of 30+ books!",646590996,6675.0,100,2521698.0,6500,5,4,15,5,18,23,6,15,23,12,13,1399230631,1400469596,1402888796
27761,successful,Hollywood: Make Your Own Blockbuster,Hollywood: Make Your Own Blockbuster is a fast-paced board game about making movies!,128730189,40792.0,783,2122265.0,12000,5,5,8,5,20,15,6,19,7,12,13,1399294722,1400612637,1403175600
26953,successful,Knitted Knerd Dice Bags,"Handcrafted containers for dice sets and counters in adorable, nerdy themes!",319545204,7065.0,259,2450978.0,3300,5,5,11,5,20,11,6,18,23,12,13,1399302718,1400598123,1403150340
26090,successful,Enter the Dungeon: Miniature Terrain by Griffin Tamer Studio,"Griffin Tamer Studio is launching a new line of premium fantasy gaming terrain, featuring large gates and dungeon entrances!",1949109502,59596.0,229,23510202.0,3000,5,5,21,5,22,19,6,19,21,12,13,1399340728,1400803165,1403228700
27753,successful,Ghosts Love Candy,It's Halloween and you're a ghost who loves candy. Trick-or-Treaters have candy... possess the kids and eat their candy!,2034051191,13348.0,371,2487610.0,7000,5,5,23,6,2,8,7,6,21,12,13,1399347933,1401713829,1404694800
26463,successful,"Customized Dice Project - French, British, American Flags","Historical fans interested in owning customized French, American and British dice for nostalgia or gaming purposes.",1895051368,2542.0,106,2357024.0,400,5,6,14,5,13,23,6,12,23,12,13,1399402352,1400036486,1402628486
26742,successful,Heebie Jeebies,Heebie Jeebies is a party game of unsettling notions where you find out what really makes your friends twitch and squirm.,545381757,10566.01,82,2443945.0,10000,5,6,19,6,11,12,7,26,12,12,13,1399417502,1402503601,1406391601
26552,successful,Release! the Game,"A card game about making software inspired by development strategies like Lean, Agile, and DevOps, and classic trick taking card games.",962803154,50921.81,1091,2362864.0,2500,5,7,12,5,20,16,6,19,16,12,13,1399480187,1400619065,1403211065
25899,successful,"Infestation, A Game of Bugs and Heroes from Third Eye Games",Become awakened bugs who use their newfound minds to wage war for control over This House! Help get this game to GenCon 2014!,1137902493,2614.0,78,2443211.0,2500,5,8,10,5,29,10,6,18,10,12,13,1399560619,1401373985,1403101985
25602,successful,Urban Shadows RPG,A dark urban fantasy tabletop RPG Powered by the Apocalypse. Fight the darkness or let it swallow you whole!,1991264083,35209.42,1076,2352824.0,3000,5,8,11,6,3,10,6,29,20,12,13,1399564174,1401806363,1404088860
28888,successful,Mega Monster City Smash!,The remote controlled monster city smashing game.,1442883824,3039.0,112,2427032.0,2000,5,8,14,5,9,15,7,8,15,12,13,1399572593,1399664292,1404848292
27910,successful,Barbarian horde miniatures,Please help Red box games to fund the production of  a new set of Fantasy Barbarian hordesmen and their Powerful Heroes!,297190936,26575.0,325,2368142.0,6000,5,9,18,6,2,16,6,22,19,12,13,1399675340,1401739922,1403478000
27277,successful,"Rock, Paper, Scissors, WAR!",A combination of two childhood favorites with a twist. Fun for all ages. Full game only $8!,1380222244,1744.0,127,2407405.0,800,5,10,1,5,20,1,6,17,1,12,13,1399700510,1400564232,1402983432
26009,successful,Gaming Paper Megadungeon 3 - Sewers,The 3rd product in the Megadungeon line. At least 100 pages of amazing preprinted map. Together they make a giant map. Adventures too!,858541341,16109.0,454,2412843.0,2200,5,10,7,5,30,16,6,29,21,12,13,1399722925,1401482697,1404091320
25547,successful,Dust: Operation Babylon,"An alternate-history World War 2 game setting, featuring lasers, walking tanks, alien technology and much more!",507294234,469313.5,1475,2165352.0,50000,5,11,21,5,20,16,6,19,16,12,13,1399858818,1400617726,1403209726
27780,successful,Town Center: London / Hong Kong,"The latest expansion to Alban Viard's fun,  quick, challenging game of building & growing a city in three dimensions.",951861058,10692.0,432,2367105.0,1000,5,12,8,5,14,13,5,30,8,12,13,1399899542,1400089153,1401454740
26000,successful,Deluxe W20 Book of the Wyrm,"Contribute to help give the Deluxe W20 Book of the Wyrm a unique, full-color, deluxe treatment.",711523668,103135.01,1359,2443867.0,40000,5,12,19,6,3,12,7,3,12,12,13,1399936205,1401811257,1404403257
25686,successful,The Great States of America,BEWARE you may learn something...A custom deck of playing cards turns the 50 states into five stimulating games.,512751033,1094.0,54,2403635.0,1000,5,13,20,6,2,18,7,7,18,12,13,1400026218,1401749482,1404773482
26462,successful,Hero's Journey: A Tabletop RPG of Myth and Legend,"A roleplaying game of gods and heroes, set in a modern world full of ancient myth.",547798946,21003.0,213,2414469.0,5000,5,13,20,5,22,18,6,21,18,12,13,1400026413,1400796502,1403388502
28773,successful,Start Player Express,The fastest way to determine the start player for any game!,1927469770,21712.0,1038,2488042.0,5000,5,14,5,6,17,9,7,21,23,12,13,1400058437,1403010272,1406001540
26047,successful,SteamCraft RPG: The Supplements Edition,"Airship Award nominated SteamCraft RPG is set in world, where gears, goggles, and coal-powered airships dominate life.",191709310,2412.0,45,2424766.0,850,5,14,15,5,16,12,6,23,0,12,13,1400094248,1400258450,1403499540
28690,successful,Shadow Throne,The quick drafting game of Machiavellian intrigue.,506045904,16066.0,500,2463583.0,12500,5,14,23,6,2,10,6,27,21,12,13,1400124119,1401719534,1403917200
28397,successful,The Captain Is Dead,"Imagine you're in the last 10 minutes of your favorite Sci-Fi TV show, but things have gone so badly that the captain is dead!",51799407,114228.01,1734,2443945.0,2500,5,15,15,6,12,18,7,12,18,12,13,1400182188,1402613999,1405205999
25627,successful,Crazier Eights: A Fantasy Card Game,"Finally, a card game that's easy to learn for everyone, and good enough for gamers.",1567490639,5099.0,130,2488042.0,5000,5,15,17,6,5,4,7,5,4,12,13,1400189615,1401955540,1404547540
28241,successful,Arcknight - Fun Virtual Tabletop Tokens,100+ Fun Tabletop Roleplaying Heroes and other Tokens for use in online virtual tabletops.,1993396017,909.62,118,2354447.0,500,5,18,8,5,19,17,6,18,17,12,13,1400416517,1400536407,1403128407
27359,successful,Game Over:  the 2 - 6 Player Battle Royale,"Fight to survive using power-ups, weapons, and gems in a video game inspired battle to determine the King of the Arcade",1224714723,8115.0,186,2402488.0,7500,5,18,12,6,13,15,7,18,15,12,13,1400430832,1402688929,1405712929
28292,successful,Primetime Adventures,Primetime Adventures: Play the Greatest TV Show that Never Was,753711503,30013.0,1091,12589352.0,5000,5,18,20,6,9,9,7,9,9,12,13,1400458519,1402319603,1404911603
26482,successful,Seven Sons,Seven Sons: a Strategy Board/Card Game that is all about set-piece battles in a fantasy Asian setting. Who will take power? is it You?,1738856225,2011.0,18,2397421.0,2000,5,19,5,5,29,21,7,8,21,12,13,1400493118,1401412051,1404868051
26654,successful,10mm German Landsknechte with Zweihänder (Great Swords),Help us fund the molding and casting of these (and potentially other) 10mm Landsknechte sculpted by the talented Bob Naismith.,603863405,2338.5,45,2523945.0,2000,5,20,13,5,29,15,6,22,23,12,13,1400606306,1401392266,1403495940
28936,successful,Luchador! Mexican Wrestling Dice!,"Winner of the UK Games Expo Awards 2014 
""BEST NEW FAMILY GAME""
Lay the smackdown on some of Lucha Libre's finest!",723119878,34056.0,899,45060.0,16000,5,21,0,5,27,10,6,18,13,12,13,1400648016,1401199269,1403110800
26236,successful,Tempters: An Infernally Clever Board Game,Tempters is a highly competitive board game in which the players take on the role of demons endeavoring to tempt souls into hell.,1016495739,15060.0,50,2471217.0,15000,5,21,2,6,4,8,7,4,8,12,13,1400655226,1401885412,1404477412
28165,successful,Wooden Deck Boxes for Trading Card Games,Hand crafted deck boxes for trading cards games made of laser and hand cut MDF. A sturdy and attractive way to keep your cards safe.,480439239,1829.0,35,1098081.0,500,5,21,9,5,28,1,6,27,1,12,13,1400677892,1401254548,1403846548
28470,successful,28mm Elven Papercraft Tower & Wall terrain set for RPGs,The newest part of our papercraft world is made by the most famous race in fantasy: the Elves. The best for Pathfinder and other RPGs.,1749130855,22403.0,347,2471390.0,5000,5,21,12,6,1,13,7,13,15,12,13,1400691386,1401642933,1405280580
26995,successful,"Twisted Counters - Custom Life, Weapon, Strength, Stat Count","Discs that twist to adjust the numeric value. Multi Colors, Add Text, Images. Warhammer, X wing, Dungeon, Caverna, Tabletop Board games",1857657332,9119.5,309,2380358.0,1000,5,23,9,5,30,19,6,29,19,12,13,1400852696,1401491361,1404083361
